target_va,name,source
0x1434806f0,Scaleform::GFx::AS3::Instances::fl_filters::ColorMatrixFilter::Func13,byte-sig:exact32
0x143480cc0,Scaleform::GFx::AS3::InstanceTraits::fl_filters::ColorMatrixFilter::Func12,byte-sig:masked48
0x143481090,Scaleform::GFx::AS3::Instances::fl_filters::DisplacementMapFilter::Func13,byte-sig:exact32
0x1434822f0,Scaleform::GFx::AS3::Instances::fl_filters::DropShadowFilter::Func13,byte-sig:exact32
0x143483080,Scaleform::GFx::AS3::Instances::fl_filters::GlowFilter::Func13,byte-sig:masked48
0x143489f60,Scaleform::GFx::AS3::Instances::fl_filters::GradientBevelFilter::Func3,byte-sig:masked48
0x14348b250,Scaleform::GFx::AS3::Instances::fl_media::SoundTransform::Func13,byte-sig:masked48
0x14348ba60,Scaleform::GFx::AS3::Instances::fl_media::Sound::Func13,byte-sig:masked48
0x14348cb40,Scaleform::GFx::AS3::Instances::fl_media::ID3Info::Func3,byte-sig:masked48
0x1434d04f0,_snwprintf_s,byte-sig:exact32
0x1434d6bd0,flush_pending,byte-sig:exact32
0x1434d9a10,build_tree,bsim:sim=0.4378
0x1434da000,gen_bitlen,bsim:sim=0.4060
0x1434da230,init_block,byte-sig:exact32
0x1434da400,pqdownheap,byte-sig:exact32
0x1434da4f0,scan_tree,bsim:sim=0.4713
0x1434e1e00,XXH64,byte-sig:exact32
0x1434e1f90,XXH64_digest,byte-sig:exact32
0x1434e27d0,XXH64_update,byte-sig:exact32
0x1434ec290,LZ4_compressBound,byte-sig:exact32
0x1434edea0,Scaleform::GFx::Button::Func73,byte-sig:exact32
0x1434edef0,Scaleform::GFx::Button::Func75,byte-sig:masked48
0x1434edf30,Scaleform::GFx::Button::Func83,byte-sig:exact32
0x1434edf40,Scaleform::GFx::Button::Func63,byte-sig:exact32
0x1434ee070,Scaleform::GFx::Button::Func64,byte-sig:exact32
0x1434ee2f0,Scaleform::GFx::Button::Func66,byte-sig:exact32
0x1434ee430,Scaleform::GFx::Button::Func77,byte-sig:exact32
0x1434ee490,Scaleform::GFx::Button::Func65,byte-sig:exact32
0x1434ee620,Scaleform::GFx::Button::Func72,byte-sig:exact32
0x1434ee6c0,Scaleform::GFx::Button::Func81,byte-sig:exact32
0x1434ee770,Scaleform::GFx::Button::Func21,byte-sig:masked48
0x1434ee940,Scaleform::GFx::Button::Func105,byte-sig:exact32
0x1434ee980,Scaleform::GFx::Button::Func95,byte-sig:masked48
0x1434eeaf0,Scaleform::GFx::Button::Func102,byte-sig:exact32
0x1434eecd0,Scaleform::GFx::Button::Func93,byte-sig:exact32
0x1434eed20,Scaleform::GFx::Button::Func98,byte-sig:exact32
0x1434eef80,Scaleform::GFx::Button::Func94,byte-sig:exact32
0x1434eeff0,Scaleform::GFx::Button::Func101,byte-sig:masked48
0x1434ef030,Scaleform::GFx::Button::Func106,byte-sig:exact32
0x1434ef190,Scaleform::GFx::Button::Func107,byte-sig:exact32
0x1434ef2f0,Scaleform::GFx::Button::Func59,byte-sig:masked48
0x1434ef940,Scaleform::GFx::Button::Func119,byte-sig:masked48
0x1434efd38,Scaleform::GFx::Button::Func1_v2,byte-sig:exact32
0x1434efd50,Scaleform::GFx::Button::Func1,byte-sig:masked48
0x1434f0740,Scaleform::GFx::GFxSocketImpl::Func2,byte-sig:masked48
0x1434f07a0,Scaleform::GFx::GFxSocketImpl::Func3,byte-sig:masked48
0x1434f07e0,Scaleform::GFx::GFxSocketImpl::Func4,byte-sig:masked48
0x1434f0810,Scaleform::GFx::GFxSocketImpl::Func5,byte-sig:masked48
0x1434f0830,Scaleform::GFx::GFxSocketImpl::Func6,byte-sig:masked48
0x1434f0860,Scaleform::GFx::GFxSocketImpl::Func7,byte-sig:exact32
0x1434f0910,Scaleform::GFx::GFxSocketImpl::Func9,byte-sig:exact32
0x1434f0960,Scaleform::GFx::GFxSocketImpl::Func10,byte-sig:masked48
0x1434f0980,Scaleform::GFx::GFxSocketImpl::Func11,byte-sig:exact32
0x1434f09c0,Scaleform::GFx::GFxSocketImpl::Func12,byte-sig:exact32
0x1434f0a10,Scaleform::GFx::GFxSocketImpl::Func13,byte-sig:exact32
0x1434f0a60,Scaleform::GFx::GFxSocketImpl::Func14,byte-sig:exact32
0x1434f0ab0,Scaleform::GFx::GFxSocketImpl::Func15,byte-sig:exact32
0x1434f0b10,Scaleform::GFx::GFxSocketImpl::Func16,byte-sig:exact32
0x1434f0b40,Scaleform::GFx::GFxSocketImpl::Func17,byte-sig:exact32
0x1434f0b80,Scaleform::GFx::GFxSocketImpl::Func18,byte-sig:exact32
0x1434f0e40,Scaleform::GFx::GFxSocketImpl::Func19,byte-sig:masked48
0x1434f0e70,Scaleform::GFx::GFxSocketImpl::Func20,byte-sig:masked48
0x1434f0ed0,Scaleform::GFx::GFxSocketImpl::Func21,byte-sig:masked48
0x1434f0fd0,Scaleform::GFx::GFxSocketImpl::Func1,byte-sig:masked48
0x1434f1050,Scaleform::GFx::DefaultSocketFactory_Scaleform::GFx::GFxSocketImpl_::Func2,byte-sig:masked48
0x1434f1840,Scaleform::SysFile::SysFile,byte-sig:masked48
0x1434f1920,Scaleform::SysFile::Open,byte-sig:exact32
0x1434f1a30,Scaleform::SysFile::GetErrorCode,byte-sig:exact32
0x1434f1a80,Scaleform::SysFile::Close,byte-sig:exact32
0x1434f1dc0,Scaleform::GFx::Text::StyleManager::Func4,byte-sig:exact32
0x1434f1e80,Scaleform::GFx::Text::StyleManager::Func3,byte-sig:exact32
0x1434f1f10,Scaleform::GFx::Text::StyleManager::Func2,byte-sig:exact32
0x1434f2ab0,Scaleform::GFx::Text::TextStyleParserHandler_wchar_t_::Func3,byte-sig:exact32
0x1434f3d90,Scaleform::GFx::Text::TextStyleParserHandler_wchar_t_::Func2,byte-sig:masked48
0x1434f43e0,Scaleform::GFx::Text::TextStyleParserHandler_wchar_t_::Func4,byte-sig:exact32
0x1434f4f80,Scaleform::SysAllocMapper::Func4,byte-sig:exact32
0x1434f4fb0,Scaleform::SysAllocMapper::Func5,byte-sig:exact32
0x1434f5040,Scaleform::SysAllocMapper::Func7,byte-sig:exact32
0x1434f5190,Scaleform::SysAllocMapper::Func6,byte-sig:exact32
0x1434f53a0,Scaleform::SysAllocMapper::Func10,byte-sig:exact32
0x1434f6060,Scaleform::SysAllocMapper::Func1,byte-sig:masked48
0x1434f62d0,Scaleform::GFx::AS3Support::Func2,byte-sig:exact32
0x1434f6370,Scaleform::GFx::AS3Support::Func4,byte-sig:exact32
0x1434f6550,Scaleform::GFx::AS3Support::Func3,byte-sig:masked48
0x1434f65a0,Scaleform::GFx::AS3Support::Func5,byte-sig:exact32
0x1434f6970,Scaleform::GFx::AS3Support::Func6,byte-sig:exact32
0x1434f6a60,Scaleform::GFx::AS3Support::Func10,byte-sig:exact32
0x1434f6ac0,Scaleform::GFx::AS3Support::Func11,byte-sig:exact32
0x1434f7050,Scaleform::GFx::AS3::DoAbc::Func1,byte-sig:masked48
0x1434f7170,Scaleform::GFx::AS3::MemoryContextImpl::Func1,byte-sig:masked48
0x1434f7230,Scaleform::GFx::AS3::DoAbc::Func2,byte-sig:exact32
0x1434f7310,Scaleform::GFx::ZlibSupport::Func2,byte-sig:masked48
0x1434f7f60,Scaleform::GFx::AS3::InstanceTraits::fl_sensors::Accelerometer::Func12,byte-sig:masked48
0x1434f8320,Scaleform::GFx::AS3::Instances::fl_sensors::Accelerometer::Func3,byte-sig:masked48
0x1434f88e0,Scaleform::GFx::AS3::InstanceTraits::fl_ui::ContextMenuClipboardItems::Func12,byte-sig:masked48
0x1434fb1f0,Scaleform::GFx::AS3::Classes::fl_ui::Keyboard::Func3,byte-sig:exact32
0x1434fe880,Scaleform::GFx::AS3::InstanceTraits::fl_gfx::MouseCursorEvent::Func12,byte-sig:masked48
0x143500980,Scaleform::GFx::AS3::Instances::fl_gfx::MouseEventEx::Func26,byte-sig:exact32
0x143500cd0,Scaleform::GFx::AS3::Instances::fl_gfx::KeyboardEventEx::Func26,byte-sig:exact32
0x143501350,Scaleform::GFx::AS3::Instances::fl_gfx::GamePadAnalogEvent::Func26,byte-sig:exact32
0x143501370,Scaleform::GFx::AS3::Instances::fl_gfx::GamePadAnalogEvent::Func27,byte-sig:exact32
0x143501480,Scaleform::GFx::AS3::Instances::fl_gfx::GamePadAnalogEvent::Func13,byte-sig:exact32
0x143501ce0,Scaleform::GFx::AS3::Instances::fl_gfx::FocusEventEx::Func26,byte-sig:exact32
0x143501f90,Scaleform::GFx::AS3::Instances::fl_gfx::TextEventEx::Func26,byte-sig:exact32
0x143502300,Scaleform::GFx::AS3::InstanceTraits::fl_gfx::IMEEventEx::Func12,byte-sig:masked48
0x143505700,Scaleform::GFx::DrawTextManager::Func1_v2,byte-sig:exact32
0x1435084f8,Scaleform::GFx::DrawTextManager::Func2_v2,byte-sig:exact32
0x143508580,Scaleform::GFx::DrawTextImpl::Func1,byte-sig:masked48
0x1435086d0,Scaleform::GFx::DrawTextManager::Func1,byte-sig:masked48
0x143508910,Scaleform::GFx::DrawTextImpl::Func27,byte-sig:masked48
0x143508930,Scaleform::GFx::DrawTextImpl::Func25,byte-sig:masked48
0x143508950,Scaleform::GFx::DrawTextImpl::Func39,byte-sig:masked48
0x143508a30,Scaleform::GFx::DrawTextImpl::Func23,byte-sig:masked48
0x143508aa0,Scaleform::GFx::DrawTextImpl::Func21,byte-sig:masked48
0x143508ad0,Scaleform::GFx::DrawTextImpl::Func5,byte-sig:masked48
0x143508b10,Scaleform::GFx::DrawTextImpl::Func41,byte-sig:masked48
0x143508b80,Scaleform::GFx::DrawTextImpl::Func10,byte-sig:masked48
0x143508ba0,Scaleform::GFx::DrawTextImpl::Func24,byte-sig:masked48
0x143508bd0,Scaleform::GFx::DrawTextImpl::Func38,byte-sig:exact32
0x143508cf0,Scaleform::GFx::DrawTextImpl::Func6,byte-sig:exact32
0x143508d90,Scaleform::GFx::DrawTextImpl::Func8,byte-sig:exact32
0x143508e20,Scaleform::GFx::DrawTextImpl::Func7,byte-sig:exact32
0x143508ec0,Scaleform::GFx::DrawTextImpl::Func22,byte-sig:exact32
0x143508f50,Scaleform::GFx::DrawTextImpl::Func20,byte-sig:masked48
0x143508f80,Scaleform::GFx::DrawTextImpl::Func2,byte-sig:exact32
0x143508fd0,Scaleform::GFx::DrawTextImpl::Func4,byte-sig:exact32
0x143509010,Scaleform::GFx::DrawTextImpl::Func3,byte-sig:exact32
0x143509480,agsDeInitialize,byte-sig:exact32
0x1435095c0,agsGetVersionNumber,byte-sig:masked48
0x1435095d0,agsInitialize,byte-sig:masked48
0x143509fa0,agsDriverExtensionsDX12_CreateDevice,byte-sig:exact32
0x14350a1a0,agsDriverExtensionsDX12_CreateFromDevice,byte-sig:exact32
0x14350a240,agsDriverExtensionsDX12_Destroy,byte-sig:exact32
0x14350a260,agsDriverExtensionsDX12_DestroyDevice,byte-sig:exact32
0x14350a320,agsDriverExtensionsDX12_PopMarker,byte-sig:exact32
0x14350a360,agsDriverExtensionsDX12_PushMarker,byte-sig:masked48
0x14350a3a0,agsDriverExtensionsDX12_SetMarker,byte-sig:masked48
0x14350a3e0,Scaleform::GFx::AS3::IMEManager::Func17,byte-sig:exact32
0x14350ab10,Scaleform::GFx::AS3::IMEManager::Func15,byte-sig:exact32
0x14350ad50,Scaleform::GFx::AS3::IMEManager::Func14,byte-sig:masked48
0x14350af10,Scaleform::GFx::AS3::IMEManager::Func3,byte-sig:exact32
0x14350b120,Scaleform::GFx::AS3::IMEManager::Func5,byte-sig:masked48
0x14350b230,Scaleform::GFx::AS3::IMEManager::Func19,byte-sig:exact32
0x14350b950,Scaleform::GFx::AS3::IMEManager::Func18,byte-sig:exact32
0x14350bda0,Scaleform::GFx::ASIMEManager::Func1,byte-sig:exact32
0x14350be00,Scaleform::GFx::AS3::IMEManager::Func1,byte-sig:masked48
0x14350bf60,Scaleform::GFx::ASIMEManager::Func3,byte-sig:masked48
0x14350bf70,Scaleform::GFx::AS3::NotifyLoadInitCandidateList::Func3,byte-sig:masked48
0x14350c3b0,Scaleform::GFx::AS3::IMEManager::Func16,byte-sig:exact32
0x14350c670,Scaleform::GFx::ASIMEManager::Func22,byte-sig:exact32
0x14350c680,Scaleform::GFx::AS3::IMEManager::Func2,byte-sig:exact32
0x14350c900,Scaleform::GFx::ZLibFile::Func2,byte-sig:exact32
0x14350c920,Scaleform::GFx::ZLibFile::Func3,byte-sig:exact32
0x14350c930,Scaleform::GFx::ZLibFile::Func5,byte-sig:exact32
0x14350c950,Scaleform::GFx::ZLibFile::Func6,byte-sig:masked48
0x14350c970,Scaleform::GFx::ZLibFile::Func7,byte-sig:exact32
0x14350c9e0,Scaleform::GFx::ZLibFile::Func8,byte-sig:masked48
0x14350ca00,Scaleform::GFx::ZLibFile::Func9,byte-sig:exact32
0x14350ca20,Scaleform::GFx::ZLibFile::Func10,byte-sig:exact32
0x14350ca30,Scaleform::GFx::ZLibFile::Func11,byte-sig:exact32
0x14350ca50,Scaleform::GFx::ZLibFile::Func12,byte-sig:exact32
0x14350ca70,Scaleform::GFx::ZLibFile::Func13,byte-sig:exact32
0x14350cae0,Scaleform::GFx::ZLibFile::Func14,byte-sig:exact32
0x14350caf0,Scaleform::GFx::ZLibFile::Func15,byte-sig:exact32
0x14350cb90,Scaleform::GFx::ZLibFile::Func18,byte-sig:masked48
0x14350cba0,Scaleform::GFx::ZLibFile::Func19,byte-sig:exact32
0x14350cbb0,Scaleform::GFx::ZLibFile::Func20,byte-sig:exact32
0x14350ccb0,Scaleform::GFx::ZLibFile::Func1,byte-sig:masked48
0x14350d6b0,std::codecvt_utf8_utf16_wchar_t_1114111_0_::Func1,byte-sig:masked48
0x14350f730,std::codecvt_utf8_utf16_wchar_t_1114111_0_::Func7,byte-sig:exact32
0x14350f9b0,std::codecvt_utf8_utf16_wchar_t_1114111_0_::Func8,byte-sig:exact32
0x14350fb80,std::codecvt_utf8_utf16_wchar_t_1114111_0_::Func9,byte-sig:exact32
0x143510b10,ffxGetResourceDX12,byte-sig:exact32
0x143510c90,ffxGetDX12ResourcePtr,byte-sig:exact32
0x143510cb0,ffxFsr2GetInterfaceDX12,byte-sig:exact32
0x1435135d0,ffxFsr2ContextCreate,byte-sig:masked48
0x143513670,ffxFsr2ContextDestroy,byte-sig:exact32
0x1435137d0,ffxFsr2ContextDispatch,byte-sig:exact32
0x143513820,ffxFsr2ContextGenerateReactiveMask,byte-sig:masked48
0x143513a90,ffxFsr2GetJitterOffset,byte-sig:exact32
0x143513b10,ffxFsr2GetJitterPhaseCount,byte-sig:masked48
0x143513b40,ffxFsr2GetRenderResolutionFromQualityMode,byte-sig:exact32
0x143513c20,ffxFsr2RegisterAliasableResources,byte-sig:exact32
0x14351ec60,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func2,byte-sig:masked48
0x14351ecd0,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func3,byte-sig:exact32
0x14351ed10,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func4,byte-sig:exact32
0x14351ed60,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func5,byte-sig:exact32
0x14351ee60,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func6,byte-sig:exact32
0x14351fc10,Scaleform::Render::RBGenericImpl::RenderTarget::Func6,byte-sig:exact32
0x14351fc80,Scaleform::Render::RBGenericImpl::RenderTarget::Func2,byte-sig:exact32
0x14351fc90,Scaleform::Render::RBGenericImpl::RenderTarget::Func3,byte-sig:exact32
0x14351fd70,Scaleform::Render::RBGenericImpl::DepthStencilBuffer::Func2,byte-sig:exact32
0x14351fd80,Scaleform::Render::RBGenericImpl::DepthStencilBuffer::Func3,byte-sig:exact32
0x14351fde0,Scaleform::Render::RBGenericImpl::DepthStencilBuffer::Func1,byte-sig:masked48
0x14351fe80,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func1,byte-sig:masked48
0x14351ff90,Scaleform::Render::RBGenericImpl::RenderTarget::Func1,byte-sig:masked48
0x143520020,Scaleform::Render::RenderTarget::Func1,byte-sig:masked48
0x143521e50,agsCheckDriverVersion,byte-sig:exact32
0x1435225d0,agsSetDisplayMode,byte-sig:masked48
0x14354e210,RE::GameScript::DebuggerMessages::ContinueRequest::DeserializeArgs,bsim:sim=0.6667
0x14354e340,bnet::AsyncOperationProxy::Func1,byte-sig:exact32
0x14354e430,bnet::AsyncOperationProxy::Func2,byte-sig:exact32
0x1435500c0,"bnet::_impl::_detail::FixedString<char,10,1,1,bnet::_impl::StdAllocator<char>>::format",bsim:sim=0.6000
0x1435501a0,"bnet::_impl::_detail::FixedString<char,10,1,1,bnet::_impl::StdAllocator<char>>::format",bsim:sim=0.6000
0x143551c20,bnet::_impl::Memory::New<bnet::_impl::SharedMutex>,bsim:sim=0.4287
0x143551fd0,bnet::_impl::StringUtil::CharToWChar,bsim:sim=0.4167
0x143568910,bnet::WinHttpTransport::AddHeader,bsim:sim=0.6192
0x143569a20,"bnet::_impl::_detail::FixedString<char,10,1,1,bnet::_impl::StdAllocator<char>>::format",bsim:sim=0.6000
0x1435ac590,BGSPackageDataFloat::Func8,bsim:sim=0.4472
0x1435acf00,BGSPackageDataFloat::Func8,bsim:sim=0.4472
0x143604d90,bnet_std::detail::FunctionImpl_bnet_std::detail::attrib::Copyable_void::_CopyableCallable::lambda_e14585e7c450272e4c42ef5b353dab85::::Func4,byte-sig:exact32
0x1436137d0,TUIDataShuttleContainerMap_HUDLocationData_::Func10,byte-sig:masked48
0x143622480,BSImagespaceShaderCopyShadowMapToArray::SetupTechnique,bsim:sim=0.6667
0x14363c4f0,hkString::sprintf,bsim:sim=0.6000
0x143660698,std::_Facet_Register,byte-sig:masked48
0x143660ab8,`eh_vector_destructor_iterator',byte-sig:exact32
0x143660b24,__ArrayUnwind,byte-sig:exact32
0x143660b88,std::type_info::_dtor_type_info,byte-sig:masked48
0x143660bb4,`eh_vector_constructor_iterator',byte-sig:exact32
0x143660d30,_Init_thread_abort,byte-sig:masked48
0x143660d60,_Init_thread_footer,byte-sig:masked48
0x143660dc0,_Init_thread_header,byte-sig:masked48
0x143660e28,_Init_thread_notify,byte-sig:masked48
0x143660e6c,_Init_thread_wait,byte-sig:masked48
0x143660f0c,__scrt_initialize_crt,byte-sig:masked48
0x143660fe4,__scrt_is_nonwritable_in_current_image,byte-sig:masked48
0x1436610cc,_onexit,bsim:sim=0.4118
0x143661108,atexit,byte-sig:exact32
0x143661120,tls_callback_0,byte-sig:masked48
0x143661188,__dyn_tls_on_demand_init,byte-sig:masked48
0x1436611a0,`eh_vector_copy_constructor_iterator',byte-sig:exact32
0x143661224,tls_callback_1,byte-sig:exact32
0x1436612c8,__tlregdtor,byte-sig:masked48
0x143661360,operator_new,byte-sig:masked48
0x143661630,__chkstk,byte-sig:exact32
0x1436616f0,__isa_available_init,byte-sig:exact32
0x143661988,__GSHandlerCheck,byte-sig:exact32
0x1436619a8,__GSHandlerCheckCommon,byte-sig:exact32
0x143661ac0,__raise_securityfailure,byte-sig:masked48
0x143661af4,__report_gsfailure,bsim:sim=0.4286
0x143661c78,capture_current_context,byte-sig:masked48
0x143661ce8,capture_previous_context,byte-sig:masked48
0x143661f30,__scrt_get_show_window_mode,byte-sig:masked48
0x143661f74,__scrt_is_managed_app,byte-sig:masked48
0x143662068,__security_init_cookie,byte-sig:masked48
0x143665fb0,__common_scos_cout_rare,bsim:sim=0.4762
0x143666090,__common_scos_cout_rare,byte-sig:exact32
0x143666d54,ATL::CAtlBaseModule::CAtlBaseModule,byte-sig:exact32
0x143666dfc,ATL::CAtlBaseModule::~CAtlBaseModule,byte-sig:masked48
0x143669220,__hkMatrix4UtilAlgo::setInverse,bsim:sim=0.7473
0x143669880,hkConcurrency::Func2,byte-sig:masked48
0x14366e080,hkBlockStreamCommandWriter::Func2,byte-sig:masked48
0x14366e0f0,hkPrimaryCommandDispatcher::Func1,byte-sig:masked48
0x14366e170,hkBlockStreamCommandWriter::Func4,byte-sig:exact32
0x14366eb40,hkThreadPool::Func6,byte-sig:exact32
0x14366ef00,hkcdTriangleUtil::isDegenerate,bsim:sim=0.6279
0x143671ad0,hkcdPlanarCsgOperand::Func2,byte-sig:exact32
0x143671b90,hkcdPlanarEntity::Func2,byte-sig:masked48
0x1436743c0,hkcdPlanarGeometryPlanesCollection::Func2,byte-sig:exact32
0x143674420,hkcdPlanarSolid::Func2,byte-sig:exact32
0x14367f830,hkcdDynamicTree::Tree<hkcdDynamicTree::DynamicStoragePtr>::computeCost,bsim:sim=0.4446
0x1436834d0,hkcdPlanarGeometry::VertexStorage::Func2,byte-sig:masked48
0x143683900,hkcdPlanarGeometry::Func4,byte-sig:masked48
0x143689ae0,hkcdGsk_Float3ShapeInterface::Func2,byte-sig:masked48
0x143689ec0,hkcdGsk_Float3ShapeAOnlyInterface::Func1,byte-sig:exact32
0x143689ee0,hkcdGsk_Float3ShapeInterface::Func1,byte-sig:masked48
0x143691254,hkcdSimdTreeUtils::Build::hkcdBaseBuildTask_hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::2::Func2,byte-sig:exact32
0x143691480,hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::Func2,byte-sig:masked48
0x143692660,ActorValueInfo::Unk_4F,bsim:sim=0.4472
0x1436930b0,hkcdSimdTreeUtils::Build::RefitT_hkcdSimdTreeUtils::Build::GetLeafAabbFromAabbs_::Func2,byte-sig:exact32
0x1436930d0,hkcdSimdTreeUtils::Build::RefitT_hkcdSimdTreeUtils::Build::GetLeafAabbFromAabbsFloat3_::Func2,byte-sig:exact32
0x143693a70,hkcdSimdTreeUtils::Build::hkcdBuildFirstNLevels_hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::2::Func3,byte-sig:exact32
0x143694670,hkcdSimdTreeUtils::Build::hkcdBuildRangesTask_hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::2::Func3,byte-sig:masked48
0x143694a30,hkcdSimdTreeUtils::Build::hkcdFinalizeTreeTask_hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::2::Func3,byte-sig:exact32
0x143694fa0,hkcdSimdTreeUtils::Build::RefitT_hkcdSimdTreeUtils::Build::GetLeafAabbFromAabbs_::Func4,byte-sig:exact32
0x143695190,hkcdSimdTreeUtils::Build::RefitT_hkcdSimdTreeUtils::Build::GetLeafAabbFromAabbsFloat3_::Func4,byte-sig:exact32
0x1436953a0,hkcdSimdTreeUtils::Build::Task::Func2,byte-sig:masked48
0x143695530,hkcdSimdTree::BuildContext::Func4,byte-sig:exact32
0x143695c80,hkcdSimdTree::BuildContext::Func2,byte-sig:exact32
0x1436967d0,hkcdStaticAabbTree::Func2,byte-sig:exact32
0x1436968e0,hkcdDynamicAabbTree::Func2,byte-sig:exact32
0x14369c970,hkMemoryMeshMaterial::Func21,byte-sig:exact32
0x14369d000,hkMemoryMeshShape::Func2,byte-sig:exact32
0x14369d650,hkDefaultCompoundMeshShape::Func2,byte-sig:exact32
0x14369d6d0,hkDefaultCompoundMeshBody::Func8,byte-sig:masked48
0x14369d830,hkDefaultCompoundMeshBody::Func2,byte-sig:exact32
0x14369d8b0,hkMemoryMeshBody::Func7,byte-sig:exact32
0x14369d8c0,hkMemoryMeshBody::Func8,byte-sig:masked48
0x14369d900,hkMemoryMeshBody::Func12,byte-sig:exact32
0x14369d910,hkMemoryMeshBody::Func13,byte-sig:exact32
0x14369d920,hkMemoryMeshBody::Func14,byte-sig:exact32
0x14369d930,hkMemoryMeshBody::Func15,byte-sig:masked48
0x14369e3a0,hkSkinBinding::Func2,byte-sig:exact32
0x14369ef80,hkStorageSkinnedMeshShape::Func2,byte-sig:exact32
0x14369f3c0,hkMultipleVertexBuffer::Func2,byte-sig:exact32
0x14369f620,hkMultipleVertexBuffer::Func7,byte-sig:masked48
0x14369f630,hkMultipleVertexBuffer::Func6,byte-sig:masked48
0x14369f640,hkMultipleVertexBuffer::Func5,byte-sig:exact32
0x14369f6d0,hkDiagonalizedMassProperties::pack,bsim:sim=0.4231
0x14369fc70,hkInertiaTensorComputer::combineMassProperties,bsim:sim=0.4174
0x14369ff00,InternalInertiaTensorComputer::compFaceIntegrals,bsim:sim=0.8267
0x1436a0250,InternalInertiaTensorComputer::compProjectionIntegrals,bsim:sim=0.7943
0x1436a05d0,InternalInertiaTensorComputer::compVolumeIntegrals,bsim:sim=0.6114
